"Step","CartPole_env_reward_99_MIDI3_tmux1 - rollout/ep_rew_mean","CartPole_env_reward_99_MIDI3_tmux1 - rollout/ep_rew_mean__MIN","CartPole_env_reward_99_MIDI3_tmux1 - rollout/ep_rew_mean__MAX","CartPole_env_reward_20240422_232316 - rollout/ep_rew_mean","CartPole_env_reward_20240422_232316 - rollout/ep_rew_mean__MIN","CartPole_env_reward_20240422_232316 - rollout/ep_rew_mean__MAX"
"271","197.38999938964844","197.38999938964844","197.38999938964844","28.860000610351562","28.860000610351562","28.860000610351562"
"272","197.72000122070312","197.72000122070312","197.72000122070312","27.90999984741211","27.90999984741211","27.90999984741211"
"273","198.11000061035156","198.11000061035156","198.11000061035156","27.549999237060547","27.549999237060547","27.549999237060547"
"274","186.33999633789062","186.33999633789062","186.33999633789062","27.65999984741211","27.65999984741211","27.65999984741211"
"275","175.05999755859375","175.05999755859375","175.05999755859375","28.549999237060547","28.549999237060547","28.549999237060547"
"276","175.77000427246094","175.77000427246094","175.77000427246094","31.649999618530273","31.649999618530273","31.649999618530273"
"277","174.0399932861328","174.0399932861328","174.0399932861328","35.34000015258789","35.34000015258789","35.34000015258789"
"278","174.13999938964844","174.13999938964844","174.13999938964844","38.779998779296875","38.779998779296875","38.779998779296875"
"279","176.92999267578125","176.92999267578125","176.92999267578125","40.33000183105469","40.33000183105469","40.33000183105469"
"280","185.2899932861328","185.2899932861328","185.2899932861328","44.16999816894531","44.16999816894531","44.16999816894531"
"281","186.05999755859375","186.05999755859375","186.05999755859375","46.529998779296875","46.529998779296875","46.529998779296875"
"282","160.14999389648438","160.14999389648438","160.14999389648438","52.709999084472656","52.709999084472656","52.709999084472656"
"283","130.9600067138672","130.9600067138672","130.9600067138672","58.880001068115234","58.880001068115234","58.880001068115234"
"284","118.88999938964844","118.88999938964844","118.88999938964844","65.79000091552734","65.79000091552734","65.79000091552734"
"285","121.5999984741211","121.5999984741211","121.5999984741211","62.75","62.75","62.75"
"286","107.55000305175781","107.55000305175781","107.55000305175781","56.61000061035156","56.61000061035156","56.61000061035156"
"287","103.86000061035156","103.86000061035156","103.86000061035156","56.209999084472656","56.209999084472656","56.209999084472656"
"288","94.94999694824219","94.94999694824219","94.94999694824219","64.05000305175781","64.05000305175781","64.05000305175781"
"289","99.93000030517578","99.93000030517578","99.93000030517578","76.45999908447266","76.45999908447266","76.45999908447266"
"290","89.20999908447266","89.20999908447266","89.20999908447266","77.33000183105469","77.33000183105469","77.33000183105469"
"291","75.1500015258789","75.1500015258789","75.1500015258789","74.2699966430664","74.2699966430664","74.2699966430664"
"292","66.37999725341797","66.37999725341797","66.37999725341797","65.73999786376953","65.73999786376953","65.73999786376953"
"293","65.20999908447266","65.20999908447266","65.20999908447266","68.75","68.75","68.75"
"294","69.61000061035156","69.61000061035156","69.61000061035156","76.87000274658203","76.87000274658203","76.87000274658203"
"295","68.08999633789062","68.08999633789062","68.08999633789062","98.05999755859375","98.05999755859375","98.05999755859375"
"296","69.44000244140625","69.44000244140625","69.44000244140625","136.61000061035156","136.61000061035156","136.61000061035156"
"297","75.66999816894531","75.66999816894531","75.66999816894531","165.9499969482422","165.9499969482422","165.9499969482422"
"298","85.44000244140625","85.44000244140625","85.44000244140625","183.2899932861328","183.2899932861328","183.2899932861328"
"299","100.27999877929688","100.27999877929688","100.27999877929688","183.6999969482422","183.6999969482422","183.6999969482422"
"300","101.70999908447266","101.70999908447266","101.70999908447266","182.27999877929688","182.27999877929688","182.27999877929688"
"301","85.47000122070312","85.47000122070312","85.47000122070312","178.6199951171875","178.6199951171875","178.6199951171875"
"302","74.55999755859375","74.55999755859375","74.55999755859375","179.6300048828125","179.6300048828125","179.6300048828125"
"303","71.48999786376953","71.48999786376953","71.48999786376953","184.30999755859375","184.30999755859375","184.30999755859375"
"304","83.1500015258789","83.1500015258789","83.1500015258789","189.35000610351562","189.35000610351562","189.35000610351562"
"305","92.3499984741211","92.3499984741211","92.3499984741211","192.42999267578125","192.42999267578125","192.42999267578125"
"306","110.22000122070312","110.22000122070312","110.22000122070312","189.44000244140625","189.44000244140625","189.44000244140625"
"307","120.87000274658203","120.87000274658203","120.87000274658203","189.0399932861328","189.0399932861328","189.0399932861328"
"308","147.89999389648438","147.89999389648438","147.89999389648438","191.1999969482422","191.1999969482422","191.1999969482422"
"309","158.7899932861328","158.7899932861328","158.7899932861328","190.97000122070312","190.97000122070312","190.97000122070312"
"310","174.0800018310547","174.0800018310547","174.0800018310547","191.6300048828125","191.6300048828125","191.6300048828125"
"311","154.27999877929688","154.27999877929688","154.27999877929688","189.8300018310547","189.8300018310547","189.8300018310547"
"312","147.41000366210938","147.41000366210938","147.41000366210938","191.35000610351562","191.35000610351562","191.35000610351562"
"313","156.66000366210938","156.66000366210938","156.66000366210938","192.63999938964844","192.63999938964844","192.63999938964844"
"314","178.36000061035156","178.36000061035156","178.36000061035156","192.5800018310547","192.5800018310547","192.5800018310547"
"315","177.97999572753906","177.97999572753906","177.97999572753906","193.27000427246094","193.27000427246094","193.27000427246094"
"316","174.22999572753906","174.22999572753906","174.22999572753906","194.32000732421875","194.32000732421875","194.32000732421875"
"317","147.6999969482422","147.6999969482422","147.6999969482422","196.6300048828125","196.6300048828125","196.6300048828125"
"318","135.1199951171875","135.1199951171875","135.1199951171875","198.77999877929688","198.77999877929688","198.77999877929688"
"319","114.04000091552734","114.04000091552734","114.04000091552734","199.1999969482422","199.1999969482422","199.1999969482422"
"320","102.87999725341797","102.87999725341797","102.87999725341797","199.47999572753906","199.47999572753906","199.47999572753906"
"321","103.33999633789062","103.33999633789062","103.33999633789062","199.99000549316406","199.99000549316406","199.99000549316406"
"322","106.55999755859375","106.55999755859375","106.55999755859375","199.7100067138672","199.7100067138672","199.7100067138672"
"323","130.17999267578125","130.17999267578125","130.17999267578125","199.7100067138672","199.7100067138672","199.7100067138672"
"324","125.58999633789062","125.58999633789062","125.58999633789062","199.7100067138672","199.7100067138672","199.7100067138672"
"325","107.0199966430664","107.0199966430664","107.0199966430664","199.86000061035156","199.86000061035156","199.86000061035156"
"326","85.8499984741211","85.8499984741211","85.8499984741211","199.86000061035156","199.86000061035156","199.86000061035156"
"327","84.69000244140625","84.69000244140625","84.69000244140625","199.52999877929688","199.52999877929688","199.52999877929688"
"328","86.01000213623047","86.01000213623047","86.01000213623047","199.6699981689453","199.6699981689453","199.6699981689453"
"329","81.80999755859375","81.80999755859375","81.80999755859375","199.6699981689453","199.6699981689453","199.6699981689453"
"330","76.19999694824219","76.19999694824219","76.19999694824219","199.42999267578125","199.42999267578125","199.42999267578125"
"331","81.08000183105469","81.08000183105469","81.08000183105469","199.3800048828125","199.3800048828125","199.3800048828125"
"332","82.02999877929688","82.02999877929688","82.02999877929688","199.3800048828125","199.3800048828125","199.3800048828125"
"333","92.81999969482422","92.81999969482422","92.81999969482422","199.8800048828125","199.8800048828125","199.8800048828125"
"334","102.80000305175781","102.80000305175781","102.80000305175781","199.74000549316406","199.74000549316406","199.74000549316406"
"335","105.87000274658203","105.87000274658203","105.87000274658203","199","199","199"
"336","101.94000244140625","101.94000244140625","101.94000244140625","198.99000549316406","198.99000549316406","198.99000549316406"
"337","87.31999969482422","87.31999969482422","87.31999969482422","197.44000244140625","197.44000244140625","197.44000244140625"
"338","82.68000030517578","82.68000030517578","82.68000030517578","197.30999755859375","197.30999755859375","197.30999755859375"
"339","78.1500015258789","78.1500015258789","78.1500015258789","196.7100067138672","196.7100067138672","196.7100067138672"
"340","75.93000030517578","75.93000030517578","75.93000030517578","198.33999633789062","198.33999633789062","198.33999633789062"
"341","71.2300033569336","71.2300033569336","71.2300033569336","198.97000122070312","198.97000122070312","198.97000122070312"
"342","75.23999786376953","75.23999786376953","75.23999786376953","199.13999938964844","199.13999938964844","199.13999938964844"
"343","80.5","80.5","80.5","198.07000732421875","198.07000732421875","198.07000732421875"
"344","86.52999877929688","86.52999877929688","86.52999877929688","197.74000549316406","197.74000549316406","197.74000549316406"
"345","96.77999877929688","96.77999877929688","96.77999877929688","197.11000061035156","197.11000061035156","197.11000061035156"
"346","105.05000305175781","105.05000305175781","105.05000305175781","197.30999755859375","197.30999755859375","197.30999755859375"
"347","115.26000213623047","115.26000213623047","115.26000213623047","197.5800018310547","197.5800018310547","197.5800018310547"
"348","111.30999755859375","111.30999755859375","111.30999755859375","196.4199981689453","196.4199981689453","196.4199981689453"
"349","115.22000122070312","115.22000122070312","115.22000122070312","192.4199981689453","192.4199981689453","192.4199981689453"
"350","113.94999694824219","113.94999694824219","113.94999694824219","186.7899932861328","186.7899932861328","186.7899932861328"
"351","117.43000030517578","117.43000030517578","117.43000030517578","186.9600067138672","186.9600067138672","186.9600067138672"
"352","114.5199966430664","114.5199966430664","114.5199966430664","189.27999877929688","189.27999877929688","189.27999877929688"
"353","116.30000305175781","116.30000305175781","116.30000305175781","194.25","194.25","194.25"
"354","113.66999816894531","113.66999816894531","113.66999816894531","191.89999389648438","191.89999389648438","191.89999389648438"
"355","123.52999877929688","123.52999877929688","123.52999877929688","190.08999633789062","190.08999633789062","190.08999633789062"
"356","115.44999694824219","115.44999694824219","115.44999694824219","191.58999633789062","191.58999633789062","191.58999633789062"
"357","123.86000061035156","123.86000061035156","123.86000061035156","193.89999389648438","193.89999389648438","193.89999389648438"
"358","128.5399932861328","128.5399932861328","128.5399932861328","195.2899932861328","195.2899932861328","195.2899932861328"
"359","132.66000366210938","132.66000366210938","132.66000366210938","195.58999633789062","195.58999633789062","195.58999633789062"
"360","148.38999938964844","148.38999938964844","148.38999938964844","193.57000732421875","193.57000732421875","193.57000732421875"
"361","154.17999267578125","154.17999267578125","154.17999267578125","192.86000061035156","192.86000061035156","192.86000061035156"
"362","168.97000122070312","168.97000122070312","168.97000122070312","192.74000549316406","192.74000549316406","192.74000549316406"
"363","174.49000549316406","174.49000549316406","174.49000549316406","193.3699951171875","193.3699951171875","193.3699951171875"
"364","159.13999938964844","159.13999938964844","159.13999938964844","193.3800048828125","193.3800048828125","193.3800048828125"
"365","159.1199951171875","159.1199951171875","159.1199951171875","192.92999267578125","192.92999267578125","192.92999267578125"
"366","161.11000061035156","161.11000061035156","161.11000061035156","191.39999389648438","191.39999389648438","191.39999389648438"
"367","160.07000732421875","160.07000732421875","160.07000732421875","192.97999572753906","192.97999572753906","192.97999572753906"
"368","168.17999267578125","168.17999267578125","168.17999267578125","194.32000732421875","194.32000732421875","194.32000732421875"
"369","159.75","159.75","159.75","195.30999755859375","195.30999755859375","195.30999755859375"
"370","169.27999877929688","169.27999877929688","169.27999877929688","195.38999938964844","195.38999938964844","195.38999938964844"
"371","171.91000366210938","171.91000366210938","171.91000366210938","195.1300048828125","195.1300048828125","195.1300048828125"
"372","184.67999267578125","184.67999267578125","184.67999267578125","197.83999633789062","197.83999633789062","197.83999633789062"
"373","189.5399932861328","189.5399932861328","189.5399932861328","197.72999572753906","197.72999572753906","197.72999572753906"
"374","191.85000610351562","191.85000610351562","191.85000610351562","198.35000610351562","198.35000610351562","198.35000610351562"
"375","192.5","192.5","192.5","197.9499969482422","197.9499969482422","197.9499969482422"
"376","193.0500030517578","193.0500030517578","193.0500030517578","198.86000061035156","198.86000061035156","198.86000061035156"
"377","193.72000122070312","193.72000122070312","193.72000122070312","197.6999969482422","197.6999969482422","197.6999969482422"
"378","193.58999633789062","193.58999633789062","193.58999633789062","198.10000610351562","198.10000610351562","198.10000610351562"
"379","195.41000366210938","195.41000366210938","195.41000366210938","196.4499969482422","196.4499969482422","196.4499969482422"
"380","198.42999267578125","198.42999267578125","198.42999267578125","197.4600067138672","197.4600067138672","197.4600067138672"
"381","196.6300048828125","196.6300048828125","196.6300048828125","197.17999267578125","197.17999267578125","197.17999267578125"
"382","194.52000427246094","194.52000427246094","194.52000427246094","194.55999755859375","194.55999755859375","194.55999755859375"
"383","194.1699981689453","194.1699981689453","194.1699981689453","194.52000427246094","194.52000427246094","194.52000427246094"
"384","195.30999755859375","195.30999755859375","195.30999755859375","194.1300048828125","194.1300048828125","194.1300048828125"
"385","196.47000122070312","196.47000122070312","196.47000122070312","198.4199981689453","198.4199981689453","198.4199981689453"
"386","195.22999572753906","195.22999572753906","195.22999572753906","198.77000427246094","198.77000427246094","198.77000427246094"
"387","196.49000549316406","196.49000549316406","196.49000549316406","198.52000427246094","198.52000427246094","198.52000427246094"
"388","196.9199981689453","196.9199981689453","196.9199981689453","197.6699981689453","197.6699981689453","197.6699981689453"
"389","198.55999755859375","198.55999755859375","198.55999755859375","197.66000366210938","197.66000366210938","197.66000366210938"
"390","198.00999450683594","198.00999450683594","198.00999450683594","197.52000427246094","197.52000427246094","197.52000427246094"
"391","197.36000061035156","197.36000061035156","197.36000061035156","197.69000244140625","197.69000244140625","197.69000244140625"
"392","197.80999755859375","197.80999755859375","197.80999755859375","197.72000122070312","197.72000122070312","197.72000122070312"
"393","196.30999755859375","196.30999755859375","196.30999755859375","198.38999938964844","198.38999938964844","198.38999938964844"
"394","196.16000366210938","196.16000366210938","196.16000366210938","198.41000366210938","198.41000366210938","198.41000366210938"
"395","196.41000366210938","196.41000366210938","196.41000366210938","198.63999938964844","198.63999938964844","198.63999938964844"
"396","198.2100067138672","198.2100067138672","198.2100067138672","198.61000061035156","198.61000061035156","198.61000061035156"
"397","198.19000244140625","198.19000244140625","198.19000244140625","199.8800048828125","199.8800048828125","199.8800048828125"
"398","197","197","197","199.8699951171875","199.8699951171875","199.8699951171875"
"399","195.1199951171875","195.1199951171875","195.1199951171875","199.8800048828125","199.8800048828125","199.8800048828125"
"400","195.02000427246094","195.02000427246094","195.02000427246094","199.22999572753906","199.22999572753906","199.22999572753906"
"401","195.8300018310547","195.8300018310547","195.8300018310547","198.50999450683594","198.50999450683594","198.50999450683594"
"402","196.7899932861328","196.7899932861328","196.7899932861328","198.47000122070312","198.47000122070312","198.47000122070312"
"403","196.6999969482422","196.6999969482422","196.6999969482422","198.50999450683594","198.50999450683594","198.50999450683594"
"404","197.16000366210938","197.16000366210938","197.16000366210938","198.61000061035156","198.61000061035156","198.61000061035156"
"405","197.69000244140625","197.69000244140625","197.69000244140625","198.75999450683594","198.75999450683594","198.75999450683594"
"406","196.25999450683594","196.25999450683594","196.25999450683594","199.2100067138672","199.2100067138672","199.2100067138672"
"407","195.17999267578125","195.17999267578125","195.17999267578125","199.9199981689453","199.9199981689453","199.9199981689453"
"408","196.14999389648438","196.14999389648438","196.14999389648438","199.9499969482422","199.9499969482422","199.9499969482422"
"409","197.55999755859375","197.55999755859375","197.55999755859375","199.9499969482422","199.9499969482422","199.9499969482422"
"410","198.4199981689453","198.4199981689453","198.4199981689453","199.9499969482422","199.9499969482422","199.9499969482422"
"411","198.42999267578125","198.42999267578125","198.42999267578125","199.9499969482422","199.9499969482422","199.9499969482422"
"412","197.97000122070312","197.97000122070312","197.97000122070312","199.9499969482422","199.9499969482422","199.9499969482422"
"413","197.52999877929688","197.52999877929688","197.52999877929688","199.9499969482422","199.9499969482422","199.9499969482422"
"414","197.85000610351562","197.85000610351562","197.85000610351562","199.9199981689453","199.9199981689453","199.9199981689453"
"415","198.02000427246094","198.02000427246094","198.02000427246094","199.9199981689453","199.9199981689453","199.9199981689453"
"416","198.58999633789062","198.58999633789062","198.58999633789062","199.9199981689453","199.9199981689453","199.9199981689453"
"417","198.24000549316406","198.24000549316406","198.24000549316406","200","200","200"
"418","198.3000030517578","198.3000030517578","198.3000030517578","200","200","200"
"419","197.1699981689453","197.1699981689453","197.1699981689453","199.72000122070312","199.72000122070312","199.72000122070312"
"420","197.14999389648438","197.14999389648438","197.14999389648438","199.72000122070312","199.72000122070312","199.72000122070312"
"421","197.8800048828125","197.8800048828125","197.8800048828125","199.72000122070312","199.72000122070312","199.72000122070312"
"422","198.72999572753906","198.72999572753906","198.72999572753906","200","200","200"
"423","198.24000549316406","198.24000549316406","198.24000549316406","200","200","200"
"424","195.88999938964844","195.88999938964844","195.88999938964844","200","200","200"
"425","196.27000427246094","196.27000427246094","196.27000427246094","200","200","200"
"426","196.77999877929688","196.77999877929688","196.77999877929688","200","200","200"
"427","198.36000061035156","198.36000061035156","198.36000061035156","200","200","200"
"428","198.77000427246094","198.77000427246094","198.77000427246094","200","200","200"
"429","199.00999450683594","199.00999450683594","199.00999450683594","200","200","200"
"430","199.99000549316406","199.99000549316406","199.99000549316406","200","200","200"
"431","199.99000549316406","199.99000549316406","199.99000549316406","199.91000366210938","199.91000366210938","199.91000366210938"
"432","199.02000427246094","199.02000427246094","199.02000427246094","199.91000366210938","199.91000366210938","199.91000366210938"
"433","198.92999267578125","198.92999267578125","198.92999267578125","199.91000366210938","199.91000366210938","199.91000366210938"
"434","198.92999267578125","198.92999267578125","198.92999267578125","200","200","200"
"435","199.7899932861328","199.7899932861328","199.7899932861328","199.88999938964844","199.88999938964844","199.88999938964844"
"436","199.91000366210938","199.91000366210938","199.91000366210938","199.88999938964844","199.88999938964844","199.88999938964844"
"437","199.89999389648438","199.89999389648438","199.89999389648438","199.88999938964844","199.88999938964844","199.88999938964844"
"438","199.44000244140625","199.44000244140625","199.44000244140625","199.97000122070312","199.97000122070312","199.97000122070312"
"439","199.44000244140625","199.44000244140625","199.44000244140625","199.97000122070312","199.97000122070312","199.97000122070312"
"440","199.47999572753906","199.47999572753906","199.47999572753906","199.97000122070312","199.97000122070312","199.97000122070312"
"441","199.83999633789062","199.83999633789062","199.83999633789062","199.9499969482422","199.9499969482422","199.9499969482422"
"442","199.6999969482422","199.6999969482422","199.6999969482422","199.9499969482422","199.9499969482422","199.9499969482422"
"443","199.75999450683594","199.75999450683594","199.75999450683594","199.9499969482422","199.9499969482422","199.9499969482422"
"444","199.6999969482422","199.6999969482422","199.6999969482422","200","200","200"
"445","198.89999389648438","198.89999389648438","198.89999389648438","200","200","200"
"446","198.6199951171875","198.6199951171875","198.6199951171875","200","200","200"
"447","198.77999877929688","198.77999877929688","198.77999877929688","200","200","200"
"448","199.57000732421875","199.57000732421875","199.57000732421875","200","200","200"
"449","199.6699981689453","199.6699981689453","199.6699981689453","200","200","200"
"450","199.5800018310547","199.5800018310547","199.5800018310547","200","200","200"
"451","198.64999389648438","198.64999389648438","198.64999389648438","200","200","200"
"452","198.13999938964844","198.13999938964844","198.13999938964844","200","200","200"
"453","198.22999572753906","198.22999572753906","198.22999572753906","200","200","200"
"454","199.1699981689453","199.1699981689453","199.1699981689453","199.69000244140625","199.69000244140625","199.69000244140625"
"455","199.75999450683594","199.75999450683594","199.75999450683594","199.69000244140625","199.69000244140625","199.69000244140625"
"456","199.75999450683594","199.75999450683594","199.75999450683594","199.69000244140625","199.69000244140625","199.69000244140625"
"457","199.72999572753906","199.72999572753906","199.72999572753906","200","200","200"
"458","199.8000030517578","199.8000030517578","199.8000030517578","199.91000366210938","199.91000366210938","199.91000366210938"
"459","199.8000030517578","199.8000030517578","199.8000030517578","199.91000366210938","199.91000366210938","199.91000366210938"
"460","199.67999267578125","199.67999267578125","199.67999267578125","199.91000366210938","199.91000366210938","199.91000366210938"
"461","199.85000610351562","199.85000610351562","199.85000610351562","200","200","200"
"462","199.85000610351562","199.85000610351562","199.85000610351562","199.86000061035156","199.86000061035156","199.86000061035156"
"463","199.3300018310547","199.3300018310547","199.3300018310547","199.86000061035156","199.86000061035156","199.86000061035156"
"464","199.22999572753906","199.22999572753906","199.22999572753906","199.86000061035156","199.86000061035156","199.86000061035156"
"465","199.22999572753906","199.22999572753906","199.22999572753906","200","200","200"
"466","199.7899932861328","199.7899932861328","199.7899932861328","200","200","200"
"467","198.83999633789062","198.83999633789062","198.83999633789062","200","200","200"
