"Step","CartPole_blip-image-captioning-base_itm_head_20240427_173254 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_itm_head_20240427_173254 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_itm_head_20240427_173254 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_contrastive_20240426_164200 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_contrastive_20240426_164200 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_contrastive_20240426_164200 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_155300 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_155300 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_155300 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_cosine_20240426_154807 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_cosine_20240426_154807 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_cosine_20240426_154807 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_103506 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_103506 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_goal_baseline_reg_20240426_103506 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_contrastive_20240426_052047 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_contrastive_20240426_052047 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_contrastive_20240426_052047 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_itm_head_20240425_193233 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_itm_head_20240425_193233 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_itm_head_20240425_193233 - rollout/ep_gt_rew_mean__MAX","CartPole_blip-image-captioning-base_cosine_20240425_192124 - rollout/ep_gt_rew_mean","CartPole_blip-image-captioning-base_cosine_20240425_192124 - rollout/ep_gt_rew_mean__MIN","CartPole_blip-image-captioning-base_cosine_20240425_192124 - rollout/ep_gt_rew_mean__MAX"
"232","199.4505157470703","199.4505157470703","199.4505157470703","182.734375","182.734375","182.734375","20.36979103088379","20.36979103088379","20.36979103088379","121.9609375","121.9609375","121.9609375","9.825520515441895","9.825520515441895","9.825520515441895","191.53125","191.53125","191.53125","149.3359375","149.3359375","149.3359375","116.34635162353516","116.34635162353516","116.34635162353516"
"233","199.4505157470703","199.4505157470703","199.4505157470703","182.734375","182.734375","182.734375","20.625","20.625","20.625","121.52864837646484","121.52864837646484","121.52864837646484","9.833333015441895","9.833333015441895","9.833333015441895","192.5442657470703","192.5442657470703","192.5442657470703","149.3359375","149.3359375","149.3359375","120.55728912353516","120.55728912353516","120.55728912353516"
"234","199.4505157470703","199.4505157470703","199.4505157470703","182.734375","182.734375","182.734375","20.72916603088379","20.72916603088379","20.72916603088379","126.9921875","126.9921875","126.9921875","9.815104484558105","9.815104484558105","9.815104484558105","192.5442657470703","192.5442657470703","192.5442657470703","145.3645782470703","145.3645782470703","145.3645782470703","119.06510162353516","119.06510162353516","119.06510162353516"
"235","199.4505157470703","199.4505157470703","199.4505157470703","183.7265625","183.7265625","183.7265625","20.96354103088379","20.96354103088379","20.96354103088379","127.66666412353516","127.66666412353516","127.66666412353516","9.794270515441895","9.794270515441895","9.794270515441895","192.5442657470703","192.5442657470703","192.5442657470703","143.1796875","143.1796875","143.1796875","118.81771087646484","118.81771087646484","118.81771087646484"
"236","199.4505157470703","199.4505157470703","199.4505157470703","183.7265625","183.7265625","183.7265625","21.828125","21.828125","21.828125","126.96614837646484","126.96614837646484","126.96614837646484","9.817708015441895","9.817708015441895","9.817708015441895","192.5442657470703","192.5442657470703","192.5442657470703","147.6067657470703","147.6067657470703","147.6067657470703","118.4375","118.4375","118.4375"
"237","199.4505157470703","199.4505157470703","199.4505157470703","185.2109375","185.2109375","185.2109375","21.6328125","21.6328125","21.6328125","126.29166412353516","126.29166412353516","126.29166412353516","9.791666984558105","9.791666984558105","9.791666984558105","192.5442657470703","192.5442657470703","192.5442657470703","152.3671875","152.3671875","152.3671875","116.22916412353516","116.22916412353516","116.22916412353516"
"238","199.4505157470703","199.4505157470703","199.4505157470703","185.2109375","185.2109375","185.2109375","19.62760353088379","19.62760353088379","19.62760353088379","124.13541412353516","124.13541412353516","124.13541412353516","9.5","9.5","9.5","192.5442657470703","192.5442657470703","192.5442657470703","156.5598907470703","156.5598907470703","156.5598907470703","116.74478912353516","116.74478912353516","116.74478912353516"
"239","199.4505157470703","199.4505157470703","199.4505157470703","185.2109375","185.2109375","185.2109375","19.3125","19.3125","19.3125","124.359375","124.359375","124.359375","9.661458015441895","9.661458015441895","9.661458015441895","192.0625","192.0625","192.0625","156.6536407470703","156.6536407470703","156.6536407470703","113.36458587646484","113.36458587646484","113.36458587646484"
"240","199.4505157470703","199.4505157470703","199.4505157470703","185.2109375","185.2109375","185.2109375","20.90625","20.90625","20.90625","125.80989837646484","125.80989837646484","125.80989837646484","9.627604484558105","9.627604484558105","9.627604484558105","189.65625","189.65625","189.65625","156.6536407470703","156.6536407470703","156.6536407470703","111.38802337646484","111.38802337646484","111.38802337646484"
"241","199.4505157470703","199.4505157470703","199.4505157470703","187.8697967529297","187.8697967529297","187.8697967529297","20.88541603088379","20.88541603088379","20.88541603088379","125.015625","125.015625","125.015625","9.635416984558105","9.635416984558105","9.635416984558105","189.65625","189.65625","189.65625","161.6536407470703","161.6536407470703","161.6536407470703","112.29947662353516","112.29947662353516","112.29947662353516"
"242","199.4505157470703","199.4505157470703","199.4505157470703","187.9375","187.9375","187.9375","21.25260353088379","21.25260353088379","21.25260353088379","126.22396087646484","126.22396087646484","126.22396087646484","9.6328125","9.6328125","9.6328125","189.65625","189.65625","189.65625","161.6536407470703","161.6536407470703","161.6536407470703","114.61978912353516","114.61978912353516","114.61978912353516"
"243","199.4505157470703","199.4505157470703","199.4505157470703","187.9375","187.9375","187.9375","21.640625","21.640625","21.640625","127.16146087646484","127.16146087646484","127.16146087646484","9.643229484558105","9.643229484558105","9.643229484558105","189.65625","189.65625","189.65625","163.1510467529297","163.1510467529297","163.1510467529297","112.55989837646484","112.55989837646484","112.55989837646484"
"244","199.4505157470703","199.4505157470703","199.4505157470703","187.9739532470703","187.9739532470703","187.9739532470703","16.25","16.25","16.25","129.7265625","129.7265625","129.7265625","9.684895515441895","9.684895515441895","9.684895515441895","186.8567657470703","186.8567657470703","186.8567657470703","166.3567657470703","166.3567657470703","166.3567657470703","115.1328125","115.1328125","115.1328125"
"245","199.4505157470703","199.4505157470703","199.4505157470703","188.0546875","188.0546875","188.0546875","16.40625","16.40625","16.40625","132.3125","132.3125","132.3125","9.765625","9.765625","9.765625","186.8567657470703","186.8567657470703","186.8567657470703","163.2317657470703","163.2317657470703","163.2317657470703","116.65364837646484","116.65364837646484","116.65364837646484"
"246","199.4505157470703","199.4505157470703","199.4505157470703","190.6953125","190.6953125","190.6953125","16.42708396911621","16.42708396911621","16.42708396911621","135.40625","135.40625","135.40625","9.747395515441895","9.747395515441895","9.747395515441895","184.3255157470703","184.3255157470703","184.3255157470703","163.2317657470703","163.2317657470703","163.2317657470703","116.49478912353516","116.49478912353516","116.49478912353516"
"247","199.4505157470703","199.4505157470703","199.4505157470703","190.6953125","190.6953125","190.6953125","16.13020896911621","16.13020896911621","16.13020896911621","134.5729217529297","134.5729217529297","134.5729217529297","9.778645515441895","9.778645515441895","9.778645515441895","182.5130157470703","182.5130157470703","182.5130157470703","162.2630157470703","162.2630157470703","162.2630157470703","113.921875","113.921875","113.921875"
"248","199.4505157470703","199.4505157470703","199.4505157470703","190.6953125","190.6953125","190.6953125","16.11197853088379","16.11197853088379","16.11197853088379","137.4921875","137.4921875","137.4921875","9.875","9.875","9.875","182.5130157470703","182.5130157470703","182.5130157470703","162.6067657470703","162.6067657470703","162.6067657470703","109.78646087646484","109.78646087646484","109.78646087646484"
"249","199.4505157470703","199.4505157470703","199.4505157470703","193.0885467529297","193.0885467529297","193.0885467529297","16.1484375","16.1484375","16.1484375","136.7760467529297","136.7760467529297","136.7760467529297","10.1171875","10.1171875","10.1171875","184.3515625","184.3515625","184.3515625","158.9114532470703","158.9114532470703","158.9114532470703","106.80989837646484","106.80989837646484","106.80989837646484"
"250","199.390625","199.390625","199.390625","193.0885467529297","193.0885467529297","193.0885467529297","15.385416984558105","15.385416984558105","15.385416984558105","141.2057342529297","141.2057342529297","141.2057342529297","11.200520515441895","11.200520515441895","11.200520515441895","184.3515625","184.3515625","184.3515625","157.4479217529297","157.4479217529297","157.4479217529297","102.58333587646484","102.58333587646484","102.58333587646484"
"251","199.390625","199.390625","199.390625","193.0885467529297","193.0885467529297","193.0885467529297","15.291666984558105","15.291666984558105","15.291666984558105","139.875","139.875","139.875","11.348958015441895","11.348958015441895","11.348958015441895","185.3151092529297","185.3151092529297","185.3151092529297","161.0807342529297","161.0807342529297","161.0807342529297","100.0859375","100.0859375","100.0859375"
"252","199.390625","199.390625","199.390625","194.1692657470703","194.1692657470703","194.1692657470703","15.190104484558105","15.190104484558105","15.190104484558105","134.7161407470703","134.7161407470703","134.7161407470703","11.697916984558105","11.697916984558105","11.697916984558105","186.0234375","186.0234375","186.0234375","165.7916717529297","165.7916717529297","165.7916717529297","103.1171875","103.1171875","103.1171875"
"253","199.390625","199.390625","199.390625","194.4947967529297","194.4947967529297","194.4947967529297","15.151041984558105","15.151041984558105","15.151041984558105","136.6901092529297","136.6901092529297","136.6901092529297","11.903645515441895","11.903645515441895","11.903645515441895","186.0234375","186.0234375","186.0234375","159.0260467529297","159.0260467529297","159.0260467529297","104.84896087646484","104.84896087646484","104.84896087646484"
"254","199.9401092529297","199.9401092529297","199.9401092529297","196.1458282470703","196.1458282470703","196.1458282470703","15.229166984558105","15.229166984558105","15.229166984558105","134.1145782470703","134.1145782470703","134.1145782470703","11.9140625","11.9140625","11.9140625","186.0234375","186.0234375","186.0234375","151.7838592529297","151.7838592529297","151.7838592529297","106.66927337646484","106.66927337646484","106.66927337646484"
"255","199.9401092529297","199.9401092529297","199.9401092529297","196.1458282470703","196.1458282470703","196.1458282470703","15.138020515441895","15.138020515441895","15.138020515441895","133.6927032470703","133.6927032470703","133.6927032470703","12.036458015441895","12.036458015441895","12.036458015441895","187.421875","187.421875","187.421875","149.4973907470703","149.4973907470703","149.4973907470703","103.80989837646484","103.80989837646484","103.80989837646484"
"256","199.9401092529297","199.9401092529297","199.9401092529297","196.1458282470703","196.1458282470703","196.1458282470703","15.143229484558105","15.143229484558105","15.143229484558105","130.7578125","130.7578125","130.7578125","11.986979484558105","11.986979484558105","11.986979484558105","189.6484375","189.6484375","189.6484375","149.0729217529297","149.0729217529297","149.0729217529297","103.09896087646484","103.09896087646484","103.09896087646484"
"257","199.9401092529297","199.9401092529297","199.9401092529297","196.1458282470703","196.1458282470703","196.1458282470703","16.30729103088379","16.30729103088379","16.30729103088379","132.3489532470703","132.3489532470703","132.3489532470703","12.700520515441895","12.700520515441895","12.700520515441895","189.6484375","189.6484375","189.6484375","141.7317657470703","141.7317657470703","141.7317657470703","104.69271087646484","104.69271087646484","104.69271087646484"
"258","199.9401092529297","199.9401092529297","199.9401092529297","196.1458282470703","196.1458282470703","196.1458282470703","18.38802146911621","18.38802146911621","18.38802146911621","127.62239837646484","127.62239837646484","127.62239837646484","12.651041984558105","12.651041984558105","12.651041984558105","189.6484375","189.6484375","189.6484375","137.9921875","137.9921875","137.9921875","110.93228912353516","110.93228912353516","110.93228912353516"
"259","199.9401092529297","199.9401092529297","199.9401092529297","199.1588592529297","199.1588592529297","199.1588592529297","18.2109375","18.2109375","18.2109375","127.05208587646484","127.05208587646484","127.05208587646484","12.7265625","12.7265625","12.7265625","189.6484375","189.6484375","189.6484375","135.9427032470703","135.9427032470703","135.9427032470703","115.04947662353516","115.04947662353516","115.04947662353516"
"260","196.3984375","196.3984375","196.3984375","199.1588592529297","199.1588592529297","199.1588592529297","17.65625","17.65625","17.65625","126.05989837646484","126.05989837646484","126.05989837646484","12.611979484558105","12.611979484558105","12.611979484558105","189.6484375","189.6484375","189.6484375","133.609375","133.609375","133.609375","110.7109375","110.7109375","110.7109375"
"261","196.3984375","196.3984375","196.3984375","199.1588592529297","199.1588592529297","199.1588592529297","17.95833396911621","17.95833396911621","17.95833396911621","122.44010162353516","122.44010162353516","122.44010162353516","13.018229484558105","13.018229484558105","13.018229484558105","189.6484375","189.6484375","189.6484375","127.30989837646484","127.30989837646484","127.30989837646484","112.44271087646484","112.44271087646484","112.44271087646484"
"262","195.4583282470703","195.4583282470703","195.4583282470703","199.1588592529297","199.1588592529297","199.1588592529297","18.21354103088379","18.21354103088379","18.21354103088379","124.86978912353516","124.86978912353516","124.86978912353516","22.70572853088379","22.70572853088379","22.70572853088379","186.3411407470703","186.3411407470703","186.3411407470703","121.8671875","121.8671875","121.8671875","107.23697662353516","107.23697662353516","107.23697662353516"
"263","194.9479217529297","194.9479217529297","194.9479217529297","199.1588592529297","199.1588592529297","199.1588592529297","23.08333396911621","23.08333396911621","23.08333396911621","127.765625","127.765625","127.765625","23.38541603088379","23.38541603088379","23.38541603088379","186.8229217529297","186.8229217529297","186.8229217529297","121.8828125","121.8828125","121.8828125","113.63541412353516","113.63541412353516","113.63541412353516"
"264","194.3177032470703","194.3177032470703","194.3177032470703","199.1588592529297","199.1588592529297","199.1588592529297","20.13020896911621","20.13020896911621","20.13020896911621","124.22916412353516","124.22916412353516","124.22916412353516","23.30729103088379","23.30729103088379","23.30729103088379","189.2291717529297","189.2291717529297","189.2291717529297","121.8828125","121.8828125","121.8828125","115.34896087646484","115.34896087646484","115.34896087646484"
"265","193.9661407470703","193.9661407470703","193.9661407470703","199.1588592529297","199.1588592529297","199.1588592529297","20.234375","20.234375","20.234375","119.8671875","119.8671875","119.8671875","23.10677146911621","23.10677146911621","23.10677146911621","189.2291717529297","189.2291717529297","189.2291717529297","121.82552337646484","121.82552337646484","121.82552337646484","120.80208587646484","120.80208587646484","120.80208587646484"
"266","193.9401092529297","193.9401092529297","193.9401092529297","199.1588592529297","199.1588592529297","199.1588592529297","19.890625","19.890625","19.890625","121.26302337646484","121.26302337646484","121.26302337646484","23.1328125","23.1328125","23.1328125","189.2291717529297","189.2291717529297","189.2291717529297","117.87239837646484","117.87239837646484","117.87239837646484","122.6484375","122.6484375","122.6484375"
"267","193.1744842529297","193.1744842529297","193.1744842529297","199.1588592529297","199.1588592529297","199.1588592529297","19.5390625","19.5390625","19.5390625","117.7109375","117.7109375","117.7109375","23.04427146911621","23.04427146911621","23.04427146911621","189.2291717529297","189.2291717529297","189.2291717529297","116.34375","116.34375","116.34375","129.2786407470703","129.2786407470703","129.2786407470703"
"268","190.5651092529297","190.5651092529297","190.5651092529297","199.1588592529297","199.1588592529297","199.1588592529297","19.57291603088379","19.57291603088379","19.57291603088379","117.68228912353516","117.68228912353516","117.68228912353516","23.58333396911621","23.58333396911621","23.58333396911621","192.0286407470703","192.0286407470703","192.0286407470703","110.453125","110.453125","110.453125","126.16146087646484","126.16146087646484","126.16146087646484"
"269","187.9713592529297","187.9713592529297","187.9713592529297","199.1510467529297","199.1510467529297","199.1510467529297","19.34635353088379","19.34635353088379","19.34635353088379","114.98958587646484","114.98958587646484","114.98958587646484","22.86979103088379","22.86979103088379","22.86979103088379","192.0286407470703","192.0286407470703","192.0286407470703","116.98177337646484","116.98177337646484","116.98177337646484","128.390625","128.390625","128.390625"
"270","184.7239532470703","184.7239532470703","184.7239532470703","199.9921875","199.9921875","199.9921875","19.32552146911621","19.32552146911621","19.32552146911621","111.96614837646484","111.96614837646484","111.96614837646484","23.05729103088379","23.05729103088379","23.05729103088379","194.5598907470703","194.5598907470703","194.5598907470703","109.05728912353516","109.05728912353516","109.05728912353516","130.7942657470703","130.7942657470703","130.7942657470703"
"271","179.4348907470703","179.4348907470703","179.4348907470703","199.9921875","199.9921875","199.9921875","19.32552146911621","19.32552146911621","19.32552146911621","110.171875","110.171875","110.171875","23.5078125","23.5078125","23.5078125","196.3723907470703","196.3723907470703","196.3723907470703","105.9453125","105.9453125","105.9453125","134.4270782470703","134.4270782470703","134.4270782470703"
"272","174.875","174.875","174.875","199.9921875","199.9921875","199.9921875","19.38802146911621","19.38802146911621","19.38802146911621","110.62239837646484","110.62239837646484","110.62239837646484","24.35677146911621","24.35677146911621","24.35677146911621","196.3723907470703","196.3723907470703","196.3723907470703","105.94271087646484","105.94271087646484","105.94271087646484","140.7421875","140.7421875","140.7421875"
"273","171.1484375","171.1484375","171.1484375","199.9921875","199.9921875","199.9921875","19.5390625","19.5390625","19.5390625","109.90364837646484","109.90364837646484","109.90364837646484","24.796875","24.796875","24.796875","196.3880157470703","196.3880157470703","196.3880157470703","112.42708587646484","112.42708587646484","112.42708587646484","145.390625","145.390625","145.390625"
"274","166.5494842529297","166.5494842529297","166.5494842529297","199.9921875","199.9921875","199.9921875","19.61458396911621","19.61458396911621","19.61458396911621","104.74478912353516","104.74478912353516","104.74478912353516","14.825520515441895","14.825520515441895","14.825520515441895","196.3880157470703","196.3880157470703","196.3880157470703","113.890625","113.890625","113.890625","150.5234375","150.5234375","150.5234375"
"275","160.3958282470703","160.3958282470703","160.3958282470703","199.96875","199.96875","199.96875","20.00260353088379","20.00260353088379","20.00260353088379","105.71353912353516","105.71353912353516","105.71353912353516","15.880208015441895","15.880208015441895","15.880208015441895","196.3880157470703","196.3880157470703","196.3880157470703","113.27603912353516","113.27603912353516","113.27603912353516","148.7083282470703","148.7083282470703","148.7083282470703"
"276","154.5833282470703","154.5833282470703","154.5833282470703","199.96875","199.96875","199.96875","20.046875","20.046875","20.046875","105.81771087646484","105.81771087646484","105.81771087646484","17.20572853088379","17.20572853088379","17.20572853088379","196.3880157470703","196.3880157470703","196.3880157470703","107.5859375","107.5859375","107.5859375","147.3463592529297","147.3463592529297","147.3463592529297"
"277","149.9166717529297","149.9166717529297","149.9166717529297","199.96875","199.96875","199.96875","20.00260353088379","20.00260353088379","20.00260353088379","98.47916412353516","98.47916412353516","98.47916412353516","17.26302146911621","17.26302146911621","17.26302146911621","196.3880157470703","196.3880157470703","196.3880157470703","114.3515625","114.3515625","114.3515625","152.734375","152.734375","152.734375"
"278","144.3645782470703","144.3645782470703","144.3645782470703","199.96875","199.96875","199.96875","19.82291603088379","19.82291603088379","19.82291603088379","100.91666412353516","100.91666412353516","100.91666412353516","17.57552146911621","17.57552146911621","17.57552146911621","196.3880157470703","196.3880157470703","196.3880157470703","122.2421875","122.2421875","122.2421875","152.5","152.5","152.5"
"279","138.2786407470703","138.2786407470703","138.2786407470703","199.96875","199.96875","199.96875","19.8828125","19.8828125","19.8828125","97.68489837646484","97.68489837646484","97.68489837646484","17.59114646911621","17.59114646911621","17.59114646911621","196.6927032470703","196.6927032470703","196.6927032470703","122.5078125","122.5078125","122.5078125","152.0494842529297","152.0494842529297","152.0494842529297"
"280","132.3489532470703","132.3489532470703","132.3489532470703","199.96875","199.96875","199.96875","19.875","19.875","19.875","95.75260162353516","95.75260162353516","95.75260162353516","20.88541603088379","20.88541603088379","20.88541603088379","196.6927032470703","196.6927032470703","196.6927032470703","125.3359375","125.3359375","125.3359375","152.84375","152.84375","152.84375"
"281","126.43489837646484","126.43489837646484","126.43489837646484","199.96875","199.96875","199.96875","18.44010353088379","18.44010353088379","18.44010353088379","92.59896087646484","92.59896087646484","92.59896087646484","21.2734375","21.2734375","21.2734375","196.6927032470703","196.6927032470703","196.6927032470703","124.96875","124.96875","124.96875","150.2395782470703","150.2395782470703","150.2395782470703"
"282","120.8515625","120.8515625","120.8515625","199.96875","199.96875","199.96875","16.45572853088379","16.45572853088379","16.45572853088379","95.859375","95.859375","95.859375","21.23177146911621","21.23177146911621","21.23177146911621","196.6927032470703","196.6927032470703","196.6927032470703","126.2109375","126.2109375","126.2109375","150.2395782470703","150.2395782470703","150.2395782470703"
"283","115.0625","115.0625","115.0625","199.96875","199.96875","199.96875","16.51822853088379","16.51822853088379","16.51822853088379","94.00521087646484","94.00521087646484","94.00521087646484","20.81510353088379","20.81510353088379","20.81510353088379","196.6927032470703","196.6927032470703","196.6927032470703","130.0052032470703","130.0052032470703","130.0052032470703","151.2994842529297","151.2994842529297","151.2994842529297"
"284","113.11197662353516","113.11197662353516","113.11197662353516","199.96875","199.96875","199.96875","16.875","16.875","16.875","93.9453125","93.9453125","93.9453125","20.35416603088379","20.35416603088379","20.35416603088379","196.6927032470703","196.6927032470703","196.6927032470703","125.54166412353516","125.54166412353516","125.54166412353516","157.125","157.125","157.125"
"285","107.81771087646484","107.81771087646484","107.81771087646484","199.96875","199.96875","199.96875","18.87239646911621","18.87239646911621","18.87239646911621","92.2734375","92.2734375","92.2734375","21.328125","21.328125","21.328125","196.6927032470703","196.6927032470703","196.6927032470703","131.8411407470703","131.8411407470703","131.8411407470703","155.7135467529297","155.7135467529297","155.7135467529297"
"286","102.9296875","102.9296875","102.9296875","199.96875","199.96875","199.96875","19.36197853088379","19.36197853088379","19.36197853088379","90.84114837646484","90.84114837646484","90.84114837646484","21.60416603088379","21.60416603088379","21.60416603088379","200","200","200","130.4479217529297","130.4479217529297","130.4479217529297","162.2578125","162.2578125","162.2578125"
"287","97.70052337646484","97.70052337646484","97.70052337646484","199.96875","199.96875","199.96875","16.75260353088379","16.75260353088379","16.75260353088379","93.12760162353516","93.12760162353516","93.12760162353516","19.66927146911621","19.66927146911621","19.66927146911621","200","200","200","124.03385162353516","124.03385162353516","124.03385162353516","162.2630157470703","162.2630157470703","162.2630157470703"
"288","93.1484375","93.1484375","93.1484375","199.96875","199.96875","199.96875","16.74739646911621","16.74739646911621","16.74739646911621","92.06510162353516","92.06510162353516","92.06510162353516","18.11197853088379","18.11197853088379","18.11197853088379","200","200","200","119.02603912353516","119.02603912353516","119.02603912353516","160.2994842529297","160.2994842529297","160.2994842529297"
"289","87.5546875","87.5546875","87.5546875","199.96875","199.96875","199.96875","17.26041603088379","17.26041603088379","17.26041603088379","94.16146087646484","94.16146087646484","94.16146087646484","18.20833396911621","18.20833396911621","18.20833396911621","199.7005157470703","199.7005157470703","199.7005157470703","111.796875","111.796875","111.796875","160.9609375","160.9609375","160.9609375"
"290","81.38021087646484","81.38021087646484","81.38021087646484","199.96875","199.96875","199.96875","17.25520896911621","17.25520896911621","17.25520896911621","96.30208587646484","96.30208587646484","96.30208587646484","17.90625","17.90625","17.90625","199.7005157470703","199.7005157470703","199.7005157470703","110.86197662353516","110.86197662353516","110.86197662353516","161.6979217529297","161.6979217529297","161.6979217529297"
"291","74.43489837646484","74.43489837646484","74.43489837646484","199.96875","199.96875","199.96875","17.21875","17.21875","17.21875","99.0859375","99.0859375","99.0859375","20.66145896911621","20.66145896911621","20.66145896911621","199.7005157470703","199.7005157470703","199.7005157470703","109.41927337646484","109.41927337646484","109.41927337646484","155.9348907470703","155.9348907470703","155.9348907470703"
"292","71.52864837646484","71.52864837646484","71.52864837646484","199.96875","199.96875","199.96875","17.1875","17.1875","17.1875","96.90364837646484","96.90364837646484","96.90364837646484","17.5078125","17.5078125","17.5078125","199.7005157470703","199.7005157470703","199.7005157470703","110.0625","110.0625","110.0625","159.3203125","159.3203125","159.3203125"
"293","67.4453125","67.4453125","67.4453125","199.9765625","199.9765625","199.9765625","17.9921875","17.9921875","17.9921875","98.29427337646484","98.29427337646484","98.29427337646484","17.6015625","17.6015625","17.6015625","199.7005157470703","199.7005157470703","199.7005157470703","102.72135162353516","102.72135162353516","102.72135162353516","156.4661407470703","156.4661407470703","156.4661407470703"
"294","63.46875","63.46875","63.46875","199.9765625","199.9765625","199.9765625","18.0390625","18.0390625","18.0390625","96.5390625","96.5390625","96.5390625","17.95052146911621","17.95052146911621","17.95052146911621","199.7005157470703","199.7005157470703","199.7005157470703","104.734375","104.734375","104.734375","156.4661407470703","156.4661407470703","156.4661407470703"
"295","62.08854293823242","62.08854293823242","62.08854293823242","199.9765625","199.9765625","199.9765625","18.08072853088379","18.08072853088379","18.08072853088379","98.81771087646484","98.81771087646484","98.81771087646484","18.90625","18.90625","18.90625","199.7005157470703","199.7005157470703","199.7005157470703","104.1640625","104.1640625","104.1640625","152.8984375","152.8984375","152.8984375"
"296","61.00520706176758","61.00520706176758","61.00520706176758","197.578125","197.578125","197.578125","18.1171875","18.1171875","18.1171875","94.87760162353516","94.87760162353516","94.87760162353516","18.48177146911621","18.48177146911621","18.48177146911621","199.7005157470703","199.7005157470703","199.7005157470703","98.79947662353516","98.79947662353516","98.79947662353516","151.4244842529297","151.4244842529297","151.4244842529297"
"297","57.75","57.75","57.75","197.578125","197.578125","197.578125","17.91666603088379","17.91666603088379","17.91666603088379","96.7890625","96.7890625","96.7890625","17.99739646911621","17.99739646911621","17.99739646911621","199.7005157470703","199.7005157470703","199.7005157470703","93.98177337646484","93.98177337646484","93.98177337646484","149.8776092529297","149.8776092529297","149.8776092529297"
"298","54.85676956176758","54.85676956176758","54.85676956176758","197.578125","197.578125","197.578125","17.84635353088379","17.84635353088379","17.84635353088379","95.55728912353516","95.55728912353516","95.55728912353516","17.2265625","17.2265625","17.2265625","199.7005157470703","199.7005157470703","199.7005157470703","86.453125","86.453125","86.453125","150.4427032470703","150.4427032470703","150.4427032470703"
"299","53.6171875","53.6171875","53.6171875","197.6015625","197.6015625","197.6015625","19.796875","19.796875","19.796875","95.296875","95.296875","95.296875","17.12239646911621","17.12239646911621","17.12239646911621","199.7005157470703","199.7005157470703","199.7005157470703","84.12760162353516","84.12760162353516","84.12760162353516","156.0052032470703","156.0052032470703","156.0052032470703"
"300","51.953125","51.953125","51.953125","197.6015625","197.6015625","197.6015625","20.16927146911621","20.16927146911621","20.16927146911621","99.70052337646484","99.70052337646484","99.70052337646484","17.40364646911621","17.40364646911621","17.40364646911621","199.7005157470703","199.7005157470703","199.7005157470703","87.60677337646484","87.60677337646484","87.60677337646484","155.7057342529297","155.7057342529297","155.7057342529297"
"301","49.27864456176758","49.27864456176758","49.27864456176758","197.6015625","197.6015625","197.6015625","20.1796875","20.1796875","20.1796875","106.29427337646484","106.29427337646484","106.29427337646484","17.703125","17.703125","17.703125","199.7005157470703","199.7005157470703","199.7005157470703","79.9296875","79.9296875","79.9296875","155.7057342529297","155.7057342529297","155.7057342529297"
"302","47.41926956176758","47.41926956176758","47.41926956176758","197.6015625","197.6015625","197.6015625","20.16145896911621","20.16145896911621","20.16145896911621","107.80989837646484","107.80989837646484","107.80989837646484","29.25520896911621","29.25520896911621","29.25520896911621","199.7005157470703","199.7005157470703","199.7005157470703","72.3125","72.3125","72.3125","153.9661407470703","153.9661407470703","153.9661407470703"
"303","46.15364456176758","46.15364456176758","46.15364456176758","197.6015625","197.6015625","197.6015625","20.41927146911621","20.41927146911621","20.41927146911621","109.45052337646484","109.45052337646484","109.45052337646484","26.64583396911621","26.64583396911621","26.64583396911621","199.7005157470703","199.7005157470703","199.7005157470703","73.390625","73.390625","73.390625","157.9348907470703","157.9348907470703","157.9348907470703"
"304","44.47395706176758","44.47395706176758","44.47395706176758","197.6015625","197.6015625","197.6015625","20.453125","20.453125","20.453125","115.87760162353516","115.87760162353516","115.87760162353516","26.02604103088379","26.02604103088379","26.02604103088379","199.7005157470703","199.7005157470703","199.7005157470703","69.828125","69.828125","69.828125","160.2604217529297","160.2604217529297","160.2604217529297"
